id,herd,year,enter.date,exit.date,event,enter,exit,time
5,Itcha-Ilgachuz,1996,1996-05-24,1996-12-31,0,4,12,221
5,Itcha-Ilgachuz,1997,1997-01-01,1997-10-14,1,0,10,286
5,Maligne,2003,2003-01-10,2003-12-31,0,0,12,355
5,Maligne,2004,2004-01-01,2004-12-31,0,0,12,365
5,Maligne,2005,2005-01-01,2005-04-22,1,0,4,111
5,Wells Gray South,1985,1985-12-28,1985-12-31,0,11,12,3
5,Wells Gray South,1986,1986-01-01,1986-12-31,0,0,12,364
5,Wells Gray South,1987,1987-01-01,1987-12-31,0,0,12,364
5,Wells Gray South,1988,1988-01-01,1988-12-16,0,0,12,350
50,Rainbows,2012,2012-10-01,2012-12-31,0,9,12,91
50,Rainbows,2013,2013-01-01,2013-12-31,0,0,12,364
50,Rainbows,2014,2014-01-01,2014-12-31,0,0,12,364
50,Rainbows,2015,2015-01-01,2015-04-02,0,0,4,91
50,Wells Gray North,2002,2002-01-02,2002-12-31,0,0,12,363
50,Wells Gray North,2003,2003-01-01,2003-12-31,0,0,12,364
50,Wells Gray North,2004,2004-01-01,2004-12-31,0,0,12,365
50,Wells Gray North,2005,2005-01-01,2005-11-06,0,0,11,309
50,Wells Gray South,1996,1996-05-28,1996-12-31,0,4,12,217
50,Wells Gray South,1997,1997-01-01,1997-12-31,0,0,12,364
50,Wells Gray South,1998,1998-01-01,1998-12-31,0,0,12,364
50,Wells Gray South,1999,1999-01-01,1999-12-31,0,0,12,364
50,Wells Gray South,2000,2000-01-01,2000-12-31,0,0,12,365
50,Wells Gray South,2001,2001-01-01,2001-12-31,0,0,12,364
50,Wells Gray South,2002,2002-01-01,2002-01-15,0,0,1,14
51,Brazeau,2006,2006-02-11,2006-12-31,0,1,12,323
51,Brazeau,2007,2007-01-01,2007-12-31,0,0,12,364
51,Brazeau,2008,2008-01-01,2008-06-29,1,0,6,180
51,Itcha-Ilgachuz,2001,2001-03-18,2001-12-31,0,2,12,288
51,Itcha-Ilgachuz,2002,2002-01-01,2002-11-14,0,0,11,317
51,Itcha-Ilgachuz,2014,2014-07-03,2014-12-31,0,6,12,181
51,Itcha-Ilgachuz,2015,2015-01-01,2015-04-02,0,0,4,91
51,Wells Gray North,2002,2002-01-02,2002-11-29,0,0,11,331
51,Wells Gray South,1996,1996-05-28,1996-12-31,0,4,12,217
51,Wells Gray South,1997,1997-01-01,1997-12-31,0,0,12,364
51,Wells Gray South,1998,1998-01-01,1998-12-31,0,0,12,364
51,Wells Gray South,1999,1999-01-01,1999-12-31,0,0,12,364
51,Wells Gray South,2000,2000-01-01,2000-12-31,0,0,12,365
51,Wells Gray South,2001,2001-01-01,2001-04-27,1,0,4,116
52,Brazeau,2006,2006-02-11,2006-12-31,0,1,12,323
52,Brazeau,2007,2007-01-01,2007-12-31,0,0,12,364
52,Brazeau,2008,2008-01-01,2008-12-31,0,0,12,365
52,Brazeau,2009,2009-01-01,2009-12-31,0,0,12,364
52,Brazeau,2010,2010-01-01,2010-12-31,0,0,12,364
52,Brazeau,2011,2011-01-01,2011-12-31,0,0,12,364
52,Brazeau,2012,2012-01-01,2012-11-14,1,0,11,318
52,Itcha-Ilgachuz,2014,2014-07-03,2014-12-31,0,6,12,181
52,Itcha-Ilgachuz,2015,2015-01-01,2015-04-02,0,0,4,91
52,Wells Gray North,2002,2002-01-02,2002-12-31,0,0,12,363
52,Wells Gray North,2003,2003-01-01,2003-12-31,0,0,12,364
52,Wells Gray North,2004,2004-01-01,2004-12-31,0,0,12,365
52,Wells Gray North,2005,2005-01-01,2005-11-07,0,0,11,310
52,Wells Gray South,1996,1996-05-28,1996-10-29,1,4,10,154
53,Columbia North,2016,2016-04-17,2016-09-15,0,3,9,151
53,Itcha-Ilgachuz,2014,2014-07-03,2014-12-31,1,6,12,181
53,Wells Gray North,2002,2002-01-02,2002-12-31,0,0,12,363
53,Wells Gray North,2003,2003-01-01,2003-12-31,0,0,12,364
53,Wells Gray North,2004,2004-01-01,2004-12-31,0,0,12,365
53,Wells Gray North,2005,2005-01-01,2005-11-07,0,0,11,310
53,Wells Gray South,1996,1996-06-27,1996-12-31,0,5,12,187
53,Wells Gray South,1997,1997-01-01,1997-12-31,0,0,12,364
53,Wells Gray South,1998,1998-01-01,1998-12-31,0,0,12,364
53,Wells Gray South,1999,1999-01-01,1999-12-31,0,0,12,364
53,Wells Gray South,2000,2000-01-01,2000-12-31,0,0,12,365
53,Wells Gray South,2001,2001-01-01,2001-12-31,0,0,12,364
53,Wells Gray South,2002,2002-01-01,2002-12-31,0,0,12,364
53,Wells Gray South,2003,2003-01-01,2003-12-31,0,0,12,364
53,Wells Gray South,2004,2004-01-01,2004-04-03,1,0,4,93
54,Columbia North,2016,2016-04-17,2016-12-31,0,3,12,258
54,Columbia North,2017,2017-01-01,2017-09-04,0,0,9,246
54,Columbia North,2018,2018-03-13,2018-08-27,1,2,8,167
54,Itcha-Ilgachuz,2014,2014-07-03,2014-12-31,0,6,12,181
54,Itcha-Ilgachuz,2015,2015-01-01,2015-04-02,0,0,4,91
54,Wells Gray North,2002,2002-01-02,2002-12-31,0,0,12,363
54,Wells Gray North,2003,2003-01-01,2003-12-31,0,0,12,364
54,Wells Gray North,2004,2004-01-01,2004-12-31,0,0,12,365
54,Wells Gray North,2005,2005-01-01,2005-11-07,0,0,11,310
54,Wells Gray South,1996,1996-12-03,1996-12-31,0,11,12,28
54,Wells Gray South,1997,1997-01-01,1997-12-31,0,0,12,364
54,Wells Gray South,1998,1998-01-01,1998-12-31,0,0,12,364
54,Wells Gray South,1999,1999-01-01,1999-12-31,0,0,12,364
54,Wells Gray South,2000,2000-01-01,2000-12-31,0,0,12,365
54,Wells Gray South,2001,2001-01-01,2001-12-31,0,0,12,364
54,Wells Gray South,2002,2002-01-01,2002-12-31,0,0,12,364
54,Wells Gray South,2003,2003-01-01,2003-12-31,0,0,12,364
54,Wells Gray South,2004,2004-01-01,2004-04-22,0,0,4,112
55,Barkerville,2002,2002-12-27,2002-12-31,0,11,12,4
55,Barkerville,2003,2003-01-01,2003-12-31,0,0,12,364
55,Barkerville,2004,2004-01-01,2004-12-31,0,0,12,365
55,Barkerville,2005,2005-01-01,2005-11-07,0,0,11,310
55,Columbia North,2016,2016-04-17,2016-12-31,0,3,12,258
55,Columbia North,2017,2017-01-01,2017-04-22,0,0,4,111
55,Columbia North,2018,2018-03-13,2018-07-04,1,2,7,113
55,Itcha-Ilgachuz,2014,2014-07-03,2014-10-31,1,6,10,120
55,Wells Gray South,1996,1996-12-03,1996-12-31,0,11,12,28
55,Wells Gray South,1997,1997-01-01,1997-12-31,0,0,12,364
55,Wells Gray South,1998,1998-01-01,1998-12-31,0,0,12,364
55,Wells Gray South,1999,1999-01-01,1999-12-31,0,0,12,364
55,Wells Gray South,2000,2000-01-01,2000-12-31,0,0,12,365
55,Wells Gray South,2001,2001-01-01,2001-12-31,0,0,12,364
55,Wells Gray South,2002,2002-01-01,2002-08-11,1,0,8,222
56,Barkerville,2002,2002-12-27,2002-12-31,0,11,12,4
56,Barkerville,2003,2003-01-01,2003-12-31,0,0,12,364
56,Barkerville,2004,2004-01-01,2004-12-13,0,0,12,347
56,Columbia North,2016,2016-04-17,2016-12-31,0,3,12,258
56,Columbia North,2017,2017-01-01,2017-12-31,0,0,12,364
56,Columbia North,2018,2018-01-01,2018-03-17,0,0,3,75
56,Itcha-Ilgachuz,2014,2014-07-03,2014-12-31,0,6,12,181
56,Itcha-Ilgachuz,2015,2015-01-01,2015-04-02,0,0,4,91
56,Wells Gray South,1996,1996-12-03,1996-12-31,0,11,12,28
56,Wells Gray South,1997,1997-01-01,1997-12-31,0,0,12,364
56,Wells Gray South,1998,1998-01-01,1998-12-31,0,0,12,364
56,Wells Gray South,1999,1999-01-01,1999-12-31,0,0,12,364
56,Wells Gray South,2000,2000-01-01,2000-12-31,0,0,12,365
56,Wells Gray South,2001,2001-01-01,2001-12-31,0,0,12,364
56,Wells Gray South,2002,2002-01-01,2002-12-31,0,0,12,364
56,Wells Gray South,2003,2003-01-01,2003-12-31,0,0,12,364
56,Wells Gray South,2004,2004-01-01,2004-02-18,1,0,2,48
57,Columbia North,2016,2016-04-17,2016-12-31,0,3,12,258
57,Columbia North,2017,2017-01-01,2017-12-31,0,0,12,364
57,Columbia North,2018,2018-01-01,2018-03-17,0,0,3,75
57,Wells Gray North,2002,2002-12-27,2002-12-31,0,11,12,4
57,Wells Gray North,2003,2003-01-01,2003-12-31,0,0,12,364
57,Wells Gray North,2004,2004-01-01,2004-12-31,0,0,12,365
57,Wells Gray North,2005,2005-01-01,2005-11-07,0,0,11,310
57,Wells Gray South,1996,1996-12-03,1996-12-31,0,11,12,28
57,Wells Gray South,1997,1997-01-01,1997-12-31,0,0,12,364
57,Wells Gray South,1998,1998-01-01,1998-12-31,0,0,12,364
57,Wells Gray South,1999,1999-01-01,1999-12-31,0,0,12,364
57,Wells Gray South,2000,2000-01-01,2000-11-04,1,0,11,308
58,Columbia North,1996,1996-12-06,1996-12-31,0,11,12,25
58,Columbia North,1997,1997-01-01,1997-12-31,0,0,12,364
58,Columbia North,1998,1998-01-01,1998-12-31,0,0,12,364
58,Columbia North,1999,1999-01-01,1999-03-03,0,0,3,61
58,Columbia North,2016,2016-04-17,2016-12-31,0,3,12,258
58,Columbia North,2017,2017-01-01,2017-12-31,0,0,12,364
58,Columbia North,2018,2018-01-01,2018-11-06,0,0,11,309
58,Wells Gray North,2002,2002-12-27,2002-12-31,0,11,12,4
58,Wells Gray North,2003,2003-01-01,2003-12-31,1,0,12,364
59,Columbia North,2016,2016-04-17,2016-12-31,0,3,12,258
59,Columbia North,2017,2017-01-01,2017-12-26,0,0,12,359
59,Wells Gray North,2002,2002-12-27,2002-12-31,0,11,12,4
59,Wells Gray North,2003,2003-01-01,2003-12-31,0,0,12,364
59,Wells Gray North,2004,2004-01-01,2004-12-31,0,0,12,365
59,Wells Gray North,2005,2005-01-01,2005-11-07,0,0,11,310
6,Columbia North,2014,2014-04-24,2014-12-31,0,3,12,251
6,Columbia North,2015,2015-01-01,2015-01-07,0,0,1,6
6,Itcha-Ilgachuz,1996,1996-05-24,1996-12-31,0,4,12,221
6,Itcha-Ilgachuz,1997,1997-01-01,1997-12-31,0,0,12,364
6,Itcha-Ilgachuz,1998,1998-01-01,1998-12-31,0,0,12,364
6,Itcha-Ilgachuz,1999,1999-01-01,1999-12-31,0,0,12,364
6,Itcha-Ilgachuz,2000,2000-01-01,2000-12-31,0,0,12,365
6,Itcha-Ilgachuz,2001,2001-01-01,2001-12-31,0,0,12,364
6,Itcha-Ilgachuz,2002,2002-01-01,2002-11-14,0,0,11,317
6,Itcha-Ilgachuz,2012,2012-10-01,2012-12-31,0,9,12,91
6,Itcha-Ilgachuz,2013,2013-01-01,2013-12-31,0,0,12,364
6,Itcha-Ilgachuz,2014,2014-01-01,2014-12-31,0,0,12,364
6,Itcha-Ilgachuz,2015,2015-01-01,2015-04-02,0,0,4,91
6,Maligne,2003,2003-01-10,2003-12-31,0,0,12,355
6,Maligne,2004,2004-01-01,2004-08-31,1,0,8,243
6,Wells Gray North,1986,1986-12-21,1986-12-31,0,11,12,10
6,Wells Gray North,1987,1987-01-01,1987-12-31,0,0,12,364
6,Wells Gray North,1988,1988-01-01,1988-03-21,1,0,3,80
60,Brazeau,2007,2007-04-18,2007-07-31,1,3,7,104
60,Columbia North,2016,2016-04-17,2016-10-02,1,3,10,168
60,Wells Gray North,2002,2002-12-27,2002-12-31,0,11,12,4
60,Wells Gray North,2003,2003-01-01,2003-12-31,0,0,12,364
60,Wells Gray North,2004,2004-01-01,2004-12-31,0,0,12,365
60,Wells Gray North,2005,2005-01-01,2005-10-01,1,0,10,273
61,Brazeau,2007,2007-04-18,2007-12-31,0,3,12,257
61,Brazeau,2008,2008-01-01,2008-12-31,0,0,12,365
61,Brazeau,2009,2009-01-01,2009-12-31,0,0,12,364
61,Brazeau,2010,2010-01-01,2010-12-31,0,0,12,364
61,Brazeau,2011,2011-01-01,2011-12-31,0,0,12,364
61,Brazeau,2012,2012-01-01,2012-12-31,0,0,12,365
61,Brazeau,2013,2013-01-01,2013-12-31,0,0,12,364
61,Brazeau,2014,2014-01-01,2014-12-31,0,0,12,364
61,Brazeau,2015,2015-01-01,2015-12-31,0,0,12,364
61,Brazeau,2016,2016-01-01,2016-07-16,0,0,7,197
61,Columbia North,1996,1996-12-06,1996-12-31,0,11,12,25
61,Columbia North,1997,1997-01-01,1997-12-31,0,0,12,364
61,Columbia North,1998,1998-01-01,1998-12-31,0,0,12,364
61,Columbia North,1999,1999-01-01,1999-12-31,0,0,12,364
61,Columbia North,2000,2000-01-01,2000-07-12,0,0,7,193
61,Columbia North,2016,2016-04-17,2016-09-07,0,3,9,143
62,Columbia North,1996,1996-12-06,1996-12-31,0,11,12,25
62,Columbia North,1997,1997-01-01,1997-12-31,0,0,12,364
62,Columbia North,1998,1998-01-01,1998-12-31,0,0,12,364
62,Columbia North,1999,1999-01-01,1999-10-20,1,0,10,292
62,Columbia North,2016,2016-04-17,2016-12-31,0,3,12,258
62,Columbia North,2017,2017-01-01,2017-10-15,0,0,10,287
62,Columbia North,2018,2018-03-13,2018-12-29,0,2,12,291
63,Columbia North,1996,1996-12-06,1996-12-31,0,11,12,25
63,Columbia North,1997,1997-01-01,1997-12-31,0,0,12,364
63,Columbia North,1998,1998-01-01,1998-12-31,0,0,12,364
63,Columbia North,1999,1999-01-01,1999-12-31,0,0,12,364
63,Columbia North,2000,2000-01-01,2000-07-19,1,0,7,200
64,Columbia North,1996,1996-12-06,1996-12-31,0,11,12,25
64,Columbia North,1997,1997-01-01,1997-05-10,1,0,5,129
65,Columbia North,1996,1996-12-06,1996-12-31,0,11,12,25
65,Columbia North,1997,1997-01-01,1997-12-31,0,0,12,364
65,Columbia North,1998,1998-01-01,1998-12-31,0,0,12,364
65,Columbia North,1999,1999-01-01,1999-02-20,0,0,2,50
66,Central Rockies,1996,1996-12-06,1996-12-31,0,11,12,25
66,Central Rockies,1997,1997-01-01,1997-12-31,0,0,12,364
66,Central Rockies,1998,1998-01-01,1998-12-31,0,0,12,364
66,Central Rockies,1999,1999-01-01,1999-02-20,0,0,2,50
67,Columbia North,1996,1996-12-06,1996-12-31,0,11,12,25
67,Columbia North,1997,1997-01-01,1997-12-31,0,0,12,364
67,Columbia North,1998,1998-01-01,1998-12-31,0,0,12,364
67,Columbia North,1999,1999-01-01,1999-12-31,0,0,12,364
67,Columbia North,2000,2000-01-01,2000-12-31,0,0,12,365
67,Columbia North,2001,2001-01-01,2001-12-31,0,0,12,364
67,Columbia North,2002,2002-01-01,2002-10-15,1,0,10,287
68,Columbia North,1996,1996-12-10,1996-12-31,0,11,12,21
68,Columbia North,1997,1997-01-01,1997-12-30,1,0,12,363
7,Central Rockies,1991,1991-11-30,1991-12-31,0,10,12,31
7,Central Rockies,1992,1992-01-01,1992-12-31,0,0,12,365
7,Central Rockies,1993,1993-01-01,1993-12-31,0,0,12,364
7,Central Rockies,1994,1994-01-01,1994-12-31,0,0,12,364
7,Central Rockies,1995,1995-01-01,1995-12-31,0,0,12,364
7,Central Rockies,1996,1996-01-01,1996-12-31,0,0,12,365
7,Central Rockies,1997,1997-01-01,1997-12-31,0,0,12,364
7,Central Rockies,1998,1998-01-01,1998-12-31,0,0,12,364
7,Central Rockies,1999,1999-01-01,1999-06-09,0,0,6,159
7,Columbia North,2014,2014-04-24,2014-12-31,0,3,12,251
7,Columbia North,2015,2015-01-01,2015-01-07,0,0,1,6
7,Columbia North,2017,2017-04-05,2017-12-01,0,3,12,240
7,Itcha-Ilgachuz,1996,1996-05-24,1996-12-31,0,4,12,221
7,Itcha-Ilgachuz,1997,1997-01-01,1997-12-31,0,0,12,364
7,Itcha-Ilgachuz,1998,1998-01-01,1998-12-31,0,0,12,364
7,Itcha-Ilgachuz,1999,1999-01-01,1999-12-31,0,0,12,364
7,Itcha-Ilgachuz,2000,2000-01-01,2000-12-31,0,0,12,365
7,Itcha-Ilgachuz,2001,2001-01-01,2001-12-31,0,0,12,364
7,Itcha-Ilgachuz,2002,2002-01-01,2002-11-14,0,0,11,317
7,Maligne,2003,2003-01-10,2003-12-31,0,0,12,355
7,Maligne,2004,2004-01-01,2004-12-31,0,0,12,365
7,Maligne,2005,2005-01-01,2005-12-31,0,0,12,364
7,Maligne,2006,2006-01-01,2006-12-31,0,0,12,364
7,Maligne,2007,2007-01-01,2007-12-31,0,0,12,364
7,Maligne,2008,2008-01-01,2008-12-31,0,0,12,365
7,Maligne,2009,2009-01-01,2009-05-18,0,0,5,137
7,Wells Gray South,1985,1985-12-28,1985-12-31,0,11,12,3
7,Wells Gray South,1986,1986-01-01,1986-09-30,1,0,9,272
70,Brazeau,2008,2008-01-31,2008-12-31,0,0,12,335
70,Brazeau,2009,2009-01-01,2009-07-24,1,0,7,204
70,Wells Gray South,1996,1996-12-31,1996-12-31,0,11,12,0
70,Wells Gray South,1997,1997-01-01,1997-05-26,1,0,5,145
72,Wells Gray South,1996,1996-12-31,1996-12-31,0,11,12,0
72,Wells Gray South,1997,1997-01-01,1997-12-31,0,0,12,364
72,Wells Gray South,1998,1998-01-01,1998-09-15,1,0,9,257
73,Wells Gray South,1996,1996-12-31,1996-12-31,0,11,12,0
73,Wells Gray South,1997,1997-01-01,1997-12-31,0,0,12,364
73,Wells Gray South,1998,1998-01-01,1998-12-31,0,0,12,364
73,Wells Gray South,1999,1999-01-01,1999-12-31,0,0,12,364
73,Wells Gray South,2000,2000-01-01,2000-12-31,0,0,12,365
73,Wells Gray South,2001,2001-01-01,2001-12-31,0,0,12,364
73,Wells Gray South,2002,2002-01-01,2002-12-31,0,0,12,364
73,Wells Gray South,2003,2003-01-01,2003-05-22,1,0,5,141
74,Columbia North,2017,2017-04-05,2017-12-31,0,3,12,270
74,Columbia North,2018,2018-01-01,2018-12-31,0,0,12,364
74,Columbia North,2019,2019-01-01,2019-12-22,0,0,12,355
74,Wells Gray South,1996,1996-12-31,1996-12-31,0,11,12,0
74,Wells Gray South,1997,1997-01-01,1997-12-31,0,0,12,364
74,Wells Gray South,1998,1998-01-01,1998-11-27,1,0,11,330
75,Columbia North,2017,2017-04-05,2017-12-31,0,3,12,270
75,Columbia North,2018,2018-01-01,2018-01-16,0,0,1,15
75,Wells Gray South,1996,1996-12-31,1996-12-31,0,11,12,0
75,Wells Gray South,1997,1997-01-01,1997-12-31,0,0,12,364
75,Wells Gray South,1998,1998-01-01,1998-06-30,0,0,6,180
76,Columbia North,2017,2017-04-05,2017-12-31,0,3,12,270
76,Columbia North,2018,2018-01-01,2018-11-18,0,0,11,321
76,Wells Gray South,1997,1997-01-01,1997-05-11,0,0,5,130
77,Columbia North,2017,2017-04-05,2017-12-31,0,3,12,270
77,Columbia North,2018,2018-01-01,2018-12-31,0,0,12,364
77,Columbia North,2019,2019-01-01,2019-12-31,0,0,12,364
77,Columbia North,2020,2020-01-01,2020-01-15,0,0,1,14
78,Columbia North,2017,2017-04-05,2017-12-31,0,3,12,270
78,Columbia North,2018,2018-01-01,2018-01-14,0,0,1,13
78,Wells Gray South,1997,1997-02-05,1997-12-31,0,1,12,329
78,Wells Gray South,1998,1998-01-01,1998-12-31,0,0,12,364
78,Wells Gray South,1999,1999-01-01,1999-12-31,0,0,12,364
78,Wells Gray South,2000,2000-01-01,2000-06-15,0,0,6,166
79,Columbia North,2017,2017-04-05,2017-12-31,0,3,12,270
79,Columbia North,2018,2018-01-01,2018-01-14,0,0,1,13
79,Wells Gray South,1997,1997-02-06,1997-12-31,0,1,12,328
79,Wells Gray South,1998,1998-01-01,1998-12-31,0,0,12,364
79,Wells Gray South,1999,1999-01-01,1999-12-31,0,0,12,364
79,Wells Gray South,2000,2000-01-01,2000-12-31,0,0,12,365
79,Wells Gray South,2001,2001-01-01,2001-03-02,1,0,3,60
8,Central Rockies,1991,1991-11-30,1991-12-31,0,10,12,31
8,Central Rockies,1992,1992-01-01,1992-12-31,0,0,12,365
8,Central Rockies,1993,1993-01-01,1993-12-31,0,0,12,364
8,Central Rockies,1994,1994-01-01,1994-12-31,0,0,12,364
8,Central Rockies,1995,1995-01-01,1995-12-31,0,0,12,364
8,Central Rockies,1996,1996-01-01,1996-12-31,0,0,12,365
8,Central Rockies,1997,1997-01-01,1997-12-31,0,0,12,364
8,Central Rockies,1998,1998-01-01,1998-12-31,0,0,12,364
8,Central Rockies,1999,1999-01-01,1999-02-20,0,0,2,50
8,Columbia North,2014,2014-04-24,2014-12-31,0,3,12,251
8,Columbia North,2015,2015-01-01,2015-11-04,0,0,11,307
8,Columbia North,2016,2016-04-17,2016-09-07,0,3,9,143
8,Columbia North,2018,2018-03-13,2018-12-29,0,2,12,291
8,Itcha-Ilgachuz,1996,1996-05-25,1996-12-31,0,4,12,220
8,Itcha-Ilgachuz,1997,1997-01-01,1997-12-31,0,0,12,364
8,Itcha-Ilgachuz,1998,1998-01-01,1998-11-14,1,0,11,317
8,Maligne,2003,2003-01-10,2003-12-31,0,0,12,355
8,Maligne,2004,2004-01-01,2004-09-30,1,0,9,273
8,Wells Gray South,1985,1985-12-28,1985-12-31,0,11,12,3
8,Wells Gray South,1986,1986-01-01,1986-12-31,0,0,12,364
8,Wells Gray South,1987,1987-01-01,1987-12-31,0,0,12,364
8,Wells Gray South,1988,1988-01-01,1988-12-16,0,0,12,350
80,Columbia North,2017,2017-04-05,2017-12-31,0,3,12,270
80,Columbia North,2018,2018-01-01,2018-08-03,0,0,8,214
80,Wells Gray South,1997,1997-02-06,1997-12-31,0,1,12,328
80,Wells Gray South,1998,1998-01-01,1998-12-31,0,0,12,364
80,Wells Gray South,1999,1999-01-01,1999-11-05,0,0,11,308
81,Columbia North,2017,2017-04-05,2017-10-26,1,3,10,204
81,Wells Gray South,1997,1997-02-07,1997-12-31,0,1,12,327
81,Wells Gray South,1998,1998-01-01,1998-12-31,0,0,12,364
81,Wells Gray South,1999,1999-01-01,1999-12-31,0,0,12,364
81,Wells Gray South,2000,2000-01-01,2000-12-31,0,0,12,365
81,Wells Gray South,2001,2001-01-01,2001-12-31,0,0,12,364
81,Wells Gray South,2002,2002-01-01,2002-12-31,0,0,12,364
81,Wells Gray South,2003,2003-01-01,2003-12-31,0,0,12,364
81,Wells Gray South,2004,2004-01-01,2004-12-31,0,0,12,365
81,Wells Gray South,2005,2005-01-01,2005-06-06,0,0,6,156
82,Wells Gray South,1997,1997-02-07,1997-12-31,0,1,12,327
82,Wells Gray South,1998,1998-01-01,1998-12-31,0,0,12,364
82,Wells Gray South,1999,1999-01-01,1999-12-31,0,0,12,364
82,Wells Gray South,2000,2000-01-01,2000-11-13,0,0,11,317
83,Wells Gray South,1997,1997-05-06,1997-12-31,0,4,12,239
83,Wells Gray South,1998,1998-01-01,1998-12-31,0,0,12,364
83,Wells Gray South,1999,1999-01-01,1999-12-31,0,0,12,364
83,Wells Gray South,2000,2000-01-01,2000-12-31,0,0,12,365
83,Wells Gray South,2001,2001-01-01,2001-12-31,0,0,12,364
83,Wells Gray South,2002,2002-01-01,2002-12-31,0,0,12,364
83,Wells Gray South,2003,2003-01-01,2003-12-31,0,0,12,364
83,Wells Gray South,2004,2004-01-01,2004-10-27,1,0,10,300
84,Wells Gray South,1997,1997-05-06,1997-12-31,0,4,12,239
84,Wells Gray South,1998,1998-01-01,1998-12-31,0,0,12,364
84,Wells Gray South,1999,1999-01-01,1999-12-31,0,0,12,364
84,Wells Gray South,2000,2000-01-01,2000-07-05,1,0,7,186
85,Wells Gray South,1997,1997-05-06,1997-12-31,0,4,12,239
85,Wells Gray South,1998,1998-01-01,1998-12-31,0,0,12,364
85,Wells Gray South,1999,1999-01-01,1999-12-31,0,0,12,364
85,Wells Gray South,2000,2000-01-01,2000-12-31,0,0,12,365
85,Wells Gray South,2001,2001-01-01,2001-04-02,1,0,4,91
86,Columbia North,1997,1997-12-10,1997-12-31,0,11,12,21
86,Columbia North,1998,1998-01-01,1998-10-04,1,0,10,276
89,Columbia North,1997,1997-12-19,1997-12-31,0,11,12,12
89,Columbia North,1998,1998-01-01,1998-09-16,0,0,9,258
9,Charlotte Alplands,2012,2012-10-01,2012-12-31,0,9,12,91
9,Charlotte Alplands,2013,2013-01-01,2013-12-31,0,0,12,364
9,Charlotte Alplands,2014,2014-01-01,2014-12-31,0,0,12,364
9,Charlotte Alplands,2015,2015-01-01,2015-04-02,0,0,4,91
9,Columbia North,2014,2014-04-24,2014-12-31,0,3,12,251
9,Columbia North,2015,2015-01-01,2015-01-07,0,0,1,6
9,Columbia South,1991,1991-12-03,1991-12-31,0,11,12,28
9,Columbia South,1992,1992-01-01,1992-12-31,0,0,12,365
9,Columbia South,1993,1993-01-01,1993-12-31,0,0,12,364
9,Columbia South,1994,1994-01-01,1994-12-31,0,0,12,364
9,Columbia South,1995,1995-01-01,1995-12-31,0,0,12,364
9,Columbia South,1996,1996-01-01,1996-12-31,0,0,12,365
9,Columbia South,1997,1997-01-01,1997-12-31,0,0,12,364
9,Columbia South,1998,1998-01-01,1998-12-31,0,0,12,364
9,Columbia South,1999,1999-01-01,1999-12-31,0,0,12,364
9,Columbia South,2000,2000-01-01,2000-12-31,0,0,12,365
9,Columbia South,2001,2001-01-01,2001-03-21,1,0,3,79
9,Itcha-Ilgachuz,1996,1996-05-25,1996-07-31,0,4,7,67
9,Maligne,2003,2003-01-11,2003-12-31,0,0,12,354
9,Maligne,2004,2004-01-01,2004-12-30,0,0,12,364
9,Rainbows,1996,1996-08-02,1996-12-31,0,7,12,151
9,Rainbows,1997,1997-01-01,1997-12-31,0,0,12,364
9,Rainbows,1998,1998-01-01,1998-12-31,0,0,12,364
9,Rainbows,1999,1999-01-01,1999-12-31,0,0,12,364
9,Rainbows,2000,2000-01-01,2000-12-31,0,0,12,365
9,Rainbows,2001,2001-01-01,2001-12-31,0,0,12,364
9,Rainbows,2002,2002-01-01,2002-12-31,0,0,12,364
9,Rainbows,2003,2003-01-01,2003-01-14,1,0,1,13
9,Wells Gray South,1985,1985-12-28,1985-12-31,0,11,12,3
9,Wells Gray South,1986,1986-01-01,1986-12-31,0,0,12,364
9,Wells Gray South,1987,1987-01-01,1987-12-31,0,0,12,364
9,Wells Gray South,1988,1988-01-01,1988-12-16,0,0,12,350
92,Columbia North,1997,1997-12-19,1997-12-31,0,11,12,12
92,Columbia North,1998,1998-01-01,1998-03-24,1,0,3,82
93,Columbia North,1997,1997-12-19,1997-12-31,0,11,12,12
93,Columbia North,1998,1998-01-01,1998-12-31,0,0,12,364
93,Columbia North,1999,1999-01-01,1999-12-31,0,0,12,364
93,Columbia North,2000,2000-01-01,2000-12-31,0,0,12,365
93,Columbia North,2001,2001-01-01,2001-12-31,0,0,12,364
93,Columbia North,2002,2002-01-01,2002-12-31,0,0,12,364
93,Columbia North,2003,2003-01-01,2003-12-31,0,0,12,364
93,Columbia North,2004,2004-01-01,2004-12-31,0,0,12,365
93,Columbia North,2005,2005-01-01,2005-12-31,0,0,12,364
93,Columbia North,2006,2006-01-01,2006-12-31,0,0,12,364
93,Columbia North,2007,2007-01-01,2007-04-26,0,0,4,115
94,Columbia North,1997,1997-12-28,1997-12-31,0,11,12,3
94,Columbia North,1998,1998-01-01,1998-12-31,0,0,12,364
94,Columbia North,1999,1999-01-01,1999-12-31,0,0,12,364
94,Columbia North,2000,2000-01-01,2000-08-31,1,0,8,243
94,Columbia North,2018,2018-03-13,2018-12-29,0,2,12,291
95,Columbia North,1997,1997-12-28,1997-12-31,0,11,12,3
95,Columbia North,1998,1998-01-01,1998-12-31,0,0,12,364
95,Columbia North,1999,1999-01-01,1999-05-09,1,0,5,128
95,Columbia North,2018,2018-03-13,2018-12-29,0,2,12,291
